# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      
   2.271e+20    2.066e+03    2.046e-30    1.000e+00    2.046e-30    5.281e-64    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.107e+03    7.965e-30    1.000e+00    7.965e-30    9.776e-64    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.149e+03    3.020e-29    1.000e+00    3.020e-29    1.790e-63    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.191e+03    1.116e-28    1.000e+00    1.116e-28    3.241e-63    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.235e+03    4.022e-28    1.000e+00    4.022e-28    5.808e-63    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.279e+03    1.414e-27    1.000e+00    1.414e-27    1.030e-62    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.325e+03    4.854e-27    1.000e+00    4.854e-27    1.811e-62    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.371e+03    1.627e-26    1.000e+00    1.627e-26    3.190e-62    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.418e+03    5.327e-26    1.000e+00    5.327e-26    6.245e-62    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.466e+03    1.705e-25    1.000e+00    1.705e-25    2.320e-61    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.515e+03    5.336e-25    1.000e+00    5.336e-25    2.369e-60    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.565e+03    1.634e-24    1.000e+00    1.634e-24    3.350e-59    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.616e+03    4.897e-24    1.000e+00    4.897e-24    4.741e-58    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.668e+03    1.437e-23    1.000e+00    1.437e-23    6.416e-57    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.720e+03    4.130e-23    1.000e+00    4.130e-23    8.263e-56    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.775e+03    1.163e-22    1.000e+00    1.163e-22    1.013e-54    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.830e+03    3.212e-22    1.000e+00    3.212e-22    1.184e-53    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.886e+03    8.699e-22    1.000e+00    8.699e-22    1.319e-52    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    2.943e+03    2.311e-21    1.000e+00    2.311e-21    1.404e-51    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.001e+03    6.026e-21    1.000e+00    6.026e-21    1.427e-50    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.061e+03    1.543e-20    1.000e+00    1.543e-20    1.388e-49    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.122e+03    3.879e-20    1.000e+00    3.879e-20    1.292e-48    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.184e+03    9.581e-20    1.000e+00    9.581e-20    1.152e-47    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.247e+03    2.326e-19    1.000e+00    2.326e-19    9.851e-47    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.311e+03    5.553e-19    1.000e+00    5.553e-19    8.083e-46    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.377e+03    1.304e-18    1.000e+00    1.304e-18    6.370e-45    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.444e+03    3.011e-18    1.000e+00    3.011e-18    4.825e-44    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.513e+03    6.843e-18    1.000e+00    6.843e-18    3.516e-43    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.582e+03    1.531e-17    1.000e+00    1.531e-17    2.466e-42    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.654e+03    3.373e-17    1.000e+00    3.373e-17    1.666e-41    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.726e+03    7.321e-17    1.000e+00    7.321e-17    1.085e-40    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.800e+03    1.566e-16    1.000e+00    1.566e-16    6.820e-40    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.875e+03    3.300e-16    1.000e+00    3.300e-16    4.137e-39    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    3.952e+03    6.856e-16    1.000e+00    6.856e-16    2.425e-38    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.031e+03    1.405e-15    1.000e+00    1.405e-15    1.374e-37    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.111e+03    2.840e-15    1.000e+00    2.840e-15    7.530e-37    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.193e+03    5.663e-15    1.000e+00    5.663e-15    3.995e-36    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.276e+03    1.115e-14    1.000e+00    1.115e-14    2.053e-35    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.361e+03    2.166e-14    1.000e+00    2.166e-14    1.022e-34    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.447e+03    4.155e-14    1.000e+00    4.155e-14    4.938e-34    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.535e+03    7.874e-14    1.000e+00    7.874e-14    2.314e-33    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.626e+03    1.474e-13    1.000e+00    1.474e-13    1.053e-32    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.717e+03    2.727e-13    1.000e+00    2.727e-13    4.656e-32    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.811e+03    4.986e-13    1.000e+00    4.986e-13    2.001e-31    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    4.907e+03    9.013e-13    1.000e+00    9.013e-13    8.361e-31    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.004e+03    1.611e-12    1.000e+00    1.611e-12    3.401e-30    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.103e+03    2.848e-12    1.000e+00    2.848e-12    1.347e-29    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.205e+03    4.980e-12    1.000e+00    4.980e-12    5.194e-29    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.308e+03    8.618e-12    1.000e+00    8.618e-12    1.953e-28    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.413e+03    1.476e-11    1.000e+00    1.476e-11    7.158e-28    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.521e+03    2.502e-11    1.000e+00    2.502e-11    2.560e-27    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.630e+03    4.199e-11    1.000e+00    4.199e-11    8.935e-27    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.742e+03    6.978e-11    1.000e+00    6.978e-11    3.046e-26    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.856e+03    1.149e-10    1.000e+00    1.149e-10    1.014e-25    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    5.972e+03    1.873e-10    1.000e+00    1.873e-10    3.302e-25    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.091e+03    3.026e-10    1.000e+00    3.026e-10    1.051e-24    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.212e+03    4.845e-10    1.000e+00    4.845e-10    3.272e-24    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.335e+03    7.689e-10    1.000e+00    7.689e-10    9.973e-24    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.461e+03    1.210e-09    1.000e+00    1.210e-09    2.976e-23    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.589e+03    1.887e-09    1.000e+00    1.887e-09    8.697e-23    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.720e+03    2.919e-09    1.000e+00    2.919e-09    2.491e-22    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.853e+03    4.478e-09    1.000e+00    4.478e-09    6.993e-22    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    6.990e+03    6.816e-09    1.000e+00    6.816e-09    1.925e-21    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    7.128e+03    1.029e-08    1.000e+00    1.029e-08    5.201e-21    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    7.270e+03    1.542e-08    1.000e+00    1.542e-08    1.379e-20    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    7.414e+03    2.293e-08    1.000e+00    2.293e-08    3.589e-20    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    7.561e+03    3.385e-08    1.000e+00    3.385e-08    9.173e-20    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    7.711e+03    4.960e-08    1.000e+00    4.960e-08    2.304e-19    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    7.865e+03    7.217e-08    1.000e+00    7.217e-08    5.687e-19    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    8.021e+03    1.043e-07    1.000e+00    1.043e-07    1.380e-18    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    8.180e+03    1.496e-07    1.000e+00    1.496e-07    3.294e-18    0.000e+00    2.459e+01    5.442e+01
   2.271e+20    8.342e+03    2.133e-07    1.000e+00    2.133e-07    7.734e-18    0.000e+00    2.459e+01    5.441e+01
   2.271e+20    8.508e+03    3.020e-07    1.000e+00    3.020e-07    1.787e-17    0.000e+00    2.459e+01    5.441e+01
   2.271e+20    8.677e+03    4.248e-07    1.000e+00    4.248e-07    4.065e-17    0.000e+00    2.459e+01    5.441e+01
   2.271e+20    8.849e+03    5.939e-07    1.000e+00    5.939e-07    9.107e-17    0.000e+00    2.458e+01    5.441e+01
   2.271e+20    9.025e+03    8.251e-07    1.000e+00    8.251e-07    2.010e-16    0.000e+00    2.458e+01    5.441e+01
   2.271e+20    9.204e+03    1.139e-06    1.000e+00    1.139e-06    4.370e-16    0.000e+00    2.458e+01    5.441e+01
   2.271e+20    9.387e+03    1.564e-06    1.000e+00    1.564e-06    9.364e-16    0.000e+00    2.458e+01    5.441e+01
   2.271e+20    9.573e+03    2.135e-06    1.000e+00    2.135e-06    1.979e-15    0.000e+00    2.458e+01    5.441e+01
   2.271e+20    9.763e+03    2.896e-06    1.000e+00    2.896e-06    4.123e-15    0.000e+00    2.458e+01    5.441e+01
   2.271e+20    9.957e+03    3.908e-06    1.000e+00    3.908e-06    8.474e-15    0.000e+00    2.458e+01    5.441e+01
   2.271e+20    1.015e+04    5.245e-06    1.000e+00    5.245e-06    1.719e-14    0.000e+00    2.458e+01    5.440e+01
   2.271e+20    1.036e+04    7.000e-06    1.000e+00    7.000e-06    3.441e-14    0.000e+00    2.458e+01    5.440e+01
   2.271e+20    1.056e+04    9.294e-06    1.000e+00    9.294e-06    6.800e-14    0.000e+00    2.458e+01    5.440e+01
   2.271e+20    1.077e+04    1.228e-05    1.000e+00    1.228e-05    1.327e-13    0.000e+00    2.458e+01    5.440e+01
   2.271e+20    1.099e+04    1.613e-05    1.000e+00    1.613e-05    2.558e-13    0.000e+00    2.458e+01    5.439e+01
   2.271e+20    1.120e+04    2.110e-05    1.000e+00    2.110e-05    4.872e-13    0.000e+00    2.457e+01    5.439e+01
   2.271e+20    1.143e+04    2.745e-05    1.000e+00    2.745e-05    9.170e-13    0.000e+00    2.457e+01    5.439e+01
   2.271e+20    1.165e+04    3.555e-05    1.000e+00    3.555e-05    1.706e-12    0.000e+00    2.457e+01    5.438e+01
   2.271e+20    1.188e+04    4.583e-05    1.000e+00    4.583e-05    3.138e-12    0.000e+00    2.457e+01    5.438e+01
   2.271e+20    1.212e+04    5.881e-05    9.999e-01    5.881e-05    5.709e-12    0.000e+00    2.457e+01    5.437e+01
   2.271e+20    1.236e+04    7.513e-05    9.999e-01    7.513e-05    1.027e-11    0.000e+00    2.456e+01    5.437e+01
   2.271e+20    1.261e+04    9.555e-05    9.999e-01    9.555e-05    1.829e-11    0.000e+00    2.456e+01    5.436e+01
   2.271e+20    1.286e+04    1.210e-04    9.999e-01    1.210e-04    3.221e-11    0.000e+00    2.456e+01    5.436e+01
   2.271e+20    1.311e+04    1.526e-04    9.998e-01    1.526e-04    5.616e-11    0.000e+00    2.455e+01    5.435e+01
   2.271e+20    1.337e+04    1.916e-04    9.998e-01    1.916e-04    9.694e-11    0.000e+00    2.455e+01    5.434e+01
   2.271e+20    1.364e+04    2.397e-04    9.998e-01    2.397e-04    1.657e-10    0.000e+00    2.455e+01    5.434e+01
   2.271e+20    1.391e+04    2.986e-04    9.997e-01    2.986e-04    2.805e-10    0.000e+00    2.454e+01    5.433e+01
   2.271e+20    1.418e+04    3.706e-04    9.996e-01    3.706e-04    4.702e-10    0.000e+00    2.454e+01    5.432e+01
   2.271e+20    1.447e+04    4.581e-04    9.995e-01    4.581e-04    7.812e-10    0.000e+00    2.453e+01    5.431e+01
   2.271e+20    1.475e+04    5.643e-04    9.994e-01    5.642e-04    1.286e-09    0.000e+00    2.453e+01    5.430e+01
   2.271e+20    1.505e+04    6.924e-04    9.993e-01    6.924e-04    2.098e-09    0.000e+00    2.452e+01    5.429e+01
   2.271e+20    1.534e+04    8.466e-04    9.992e-01    8.466e-04    3.393e-09    0.000e+00    2.452e+01    5.428e+01
   2.271e+20    1.565e+04    1.032e-03    9.990e-01    1.031e-03    5.440e-09    0.000e+00    2.451e+01    5.426e+01
   2.271e+20    1.596e+04    1.252e-03    9.987e-01    1.252e-03    8.648e-09    0.000e+00    2.450e+01    5.425e+01
   2.271e+20    1.628e+04    1.516e-03    9.985e-01    1.516e-03    1.364e-08    0.000e+00    2.449e+01    5.424e+01
   2.271e+20    1.660e+04    1.828e-03    9.982e-01    1.828e-03    2.133e-08    0.000e+00    2.449e+01    5.422e+01
   2.271e+20    1.693e+04    2.197e-03    9.978e-01    2.197e-03    3.310e-08    0.000e+00    2.448e+01    5.421e+01
   2.271e+20    1.727e+04    2.633e-03    9.974e-01    2.633e-03    5.096e-08    0.000e+00    2.447e+01    5.419e+01
   2.271e+20    1.761e+04    3.145e-03    9.969e-01    3.144e-03    7.786e-08    0.000e+00    2.446e+01    5.417e+01
   2.271e+20    1.796e+04    3.744e-03    9.963e-01    3.744e-03    1.181e-07    0.000e+00    2.445e+01    5.415e+01
   2.271e+20    1.831e+04    4.445e-03    9.956e-01    4.445e-03    1.777e-07    0.000e+00    2.444e+01    5.413e+01
   2.271e+20    1.868e+04    5.261e-03    9.947e-01    5.260e-03    2.656e-07    0.000e+00    2.443e+01    5.411e+01
   2.271e+20    1.905e+04    6.208e-03    9.938e-01    6.207e-03    3.942e-07    0.000e+00    2.442e+01    5.409e+01
   2.271e+20    1.943e+04    7.305e-03    9.927e-01    7.303e-03    5.808e-07    0.000e+00    2.440e+01    5.407e+01
   2.271e+20    1.981e+04    8.570e-03    9.914e-01    8.568e-03    8.501e-07    0.000e+00    2.439e+01    5.404e+01
   2.271e+20    2.021e+04    1.003e-02    9.900e-01    1.002e-02    1.236e-06    0.000e+00    2.438e+01    5.402e+01
   2.271e+20    2.061e+04    1.170e-02    9.883e-01    1.169e-02    1.785e-06    0.000e+00    2.436e+01    5.399e+01
   2.271e+20    2.102e+04    1.361e-02    9.864e-01    1.360e-02    2.561e-06    0.000e+00    2.435e+01    5.396e+01
   2.271e+20    2.143e+04    1.579e-02    9.842e-01    1.578e-02    3.652e-06    0.000e+00    2.433e+01    5.394e+01
   2.271e+20    2.186e+04    1.827e-02    9.817e-01    1.826e-02    5.175e-06    0.000e+00    2.432e+01    5.391e+01
   2.271e+20    2.229e+04    2.109e-02    9.789e-01    2.107e-02    7.289e-06    0.000e+00    2.430e+01    5.388e+01
   2.271e+20    2.274e+04    2.427e-02    9.757e-01    2.425e-02    1.020e-05    0.000e+00    2.428e+01    5.384e+01
   2.271e+20    2.319e+04    2.787e-02    9.721e-01    2.784e-02    1.420e-05    0.000e+00    2.427e+01    5.381e+01
   2.271e+20    2.365e+04    3.191e-02    9.681e-01    3.187e-02    1.965e-05    0.000e+00    2.425e+01    5.378e+01
   2.271e+20    2.412e+04    3.645e-02    9.636e-01    3.639e-02    2.702e-05    0.000e+00    2.423e+01    5.374e+01
   2.271e+20    2.460e+04    4.152e-02    9.585e-01    4.145e-02    3.697e-05    0.000e+00    2.421e+01    5.371e+01
   2.271e+20    2.508e+04    4.718e-02    9.529e-01    4.708e-02    5.029e-05    0.000e+00    2.419e+01    5.367e+01
   2.271e+20    2.558e+04    5.347e-02    9.466e-01    5.334e-02    6.804e-05    0.000e+00    2.417e+01    5.363e+01
   2.271e+20    2.609e+04    6.046e-02    9.396e-01    6.027e-02    9.157e-05    0.000e+00    2.415e+01    5.360e+01
   2.271e+20    2.661e+04    6.818e-02    9.319e-01    6.793e-02    1.226e-04    0.000e+00    2.413e+01    5.356e+01
   2.271e+20    2.714e+04    7.669e-02    9.235e-01    7.636e-02    1.632e-04    0.000e+00    2.410e+01    5.352e+01
   2.271e+20    2.767e+04    8.605e-02    9.142e-01    8.562e-02    2.163e-04    0.000e+00    2.408e+01    5.347e+01
   2.271e+20    2.822e+04    9.631e-02    9.040e-01    9.574e-02    2.851e-04    0.000e+00    2.406e+01    5.343e+01
   2.271e+20    2.878e+04    1.075e-01    8.929e-01    1.068e-01    3.739e-04    0.000e+00    2.404e+01    5.339e+01
   2.271e+20    2.936e+04    1.197e-01    8.808e-01    1.187e-01    4.880e-04    0.000e+00    2.401e+01    5.335e+01
   2.271e+20    2.994e+04    1.330e-01    8.676e-01    1.317e-01    6.339e-04    0.000e+00    2.399e+01    5.330e+01
   2.271e+20    3.053e+04    1.473e-01    8.535e-01    1.457e-01    8.193e-04    0.000e+00    2.396e+01    5.326e+01
   2.271e+20    3.114e+04    1.628e-01    8.382e-01    1.607e-01    1.054e-03    0.000e+00    2.394e+01    5.321e+01
   2.271e+20    3.176e+04    1.795e-01    8.219e-01    1.768e-01    1.350e-03    0.000e+00    2.391e+01    5.317e+01
   2.271e+20    3.239e+04    1.973e-01    8.044e-01    1.939e-01    1.720e-03    0.000e+00    2.389e+01    5.312e+01
   2.271e+20    3.303e+04    2.164e-01    7.858e-01    2.120e-01    2.182e-03    0.000e+00    2.386e+01    5.308e+01
   2.271e+20    3.369e+04    2.367e-01    7.661e-01    2.312e-01    2.754e-03    0.000e+00    2.384e+01    5.303e+01
   2.271e+20    3.435e+04    2.582e-01    7.453e-01    2.513e-01    3.462e-03    0.000e+00    2.381e+01    5.298e+01
   2.271e+20    3.504e+04    2.809e-01    7.234e-01    2.723e-01    4.331e-03    0.000e+00    2.378e+01    5.294e+01
   2.271e+20    3.573e+04    3.049e-01    7.005e-01    2.941e-01    5.393e-03    0.000e+00    2.376e+01    5.289e+01
   2.271e+20    3.644e+04    3.301e-01    6.766e-01    3.167e-01    6.686e-03    0.000e+00    2.373e+01    5.284e+01
   2.271e+20    3.717e+04    3.564e-01    6.519e-01    3.399e-01    8.251e-03    0.000e+00    2.371e+01    5.280e+01
   2.271e+20    3.790e+04    3.838e-01    6.263e-01    3.635e-01    1.013e-02    0.000e+00    2.368e+01    5.275e+01
   2.271e+20    3.866e+04    4.123e-01    6.001e-01    3.875e-01    1.239e-02    0.000e+00    2.366e+01    5.271e+01
   2.271e+20    3.942e+04    4.418e-01    5.733e-01    4.117e-01    1.508e-02    0.000e+00    2.363e+01    5.266e+01
   2.271e+20    4.021e+04    4.723e-01    5.460e-01    4.357e-01    1.827e-02    0.000e+00    2.361e+01    5.262e+01
   2.271e+20    4.100e+04    5.036e-01    5.184e-01    4.595e-01    2.202e-02    0.000e+00    2.358e+01    5.257e+01
   2.271e+20    4.182e+04    5.357e-01    4.907e-01    4.829e-01    2.643e-02    0.000e+00    2.356e+01    5.253e+01
   2.271e+20    4.265e+04    5.686e-01    4.630e-01    5.055e-01    3.156e-02    0.000e+00    2.353e+01    5.248e+01
   2.271e+20    4.350e+04    6.021e-01    4.354e-01    5.271e-01    3.750e-02    0.000e+00    2.351e+01    5.244e+01
   2.271e+20    4.436e+04    6.362e-01    4.081e-01    5.476e-01    4.434e-02    0.000e+00    2.348e+01    5.240e+01
   2.271e+20    4.524e+04    6.709e-01    3.812e-01    5.666e-01    5.217e-02    0.000e+00    2.346e+01    5.235e+01
   2.271e+20    4.614e+04    7.061e-01    3.550e-01    5.840e-01    6.106e-02    0.000e+00    2.343e+01    5.231e+01
   2.271e+20    4.705e+04    7.417e-01    3.294e-01    5.995e-01    7.111e-02    0.000e+00    2.341e+01    5.227e+01
   2.271e+20    4.799e+04    7.777e-01    3.047e-01    6.129e-01    8.238e-02    0.000e+00    2.339e+01    5.223e+01
   2.271e+20    4.894e+04    8.141e-01    2.809e-01    6.242e-01    9.494e-02    0.000e+00    2.336e+01    5.219e+01
   2.271e+20    4.991e+04    8.508e-01    2.581e-01    6.331e-01    1.088e-01    0.000e+00    2.334e+01    5.215e+01
   2.271e+20    5.090e+04    8.877e-01    2.364e-01    6.395e-01    1.241e-01    0.000e+00    2.331e+01    5.211e+01
   2.271e+20    5.191e+04    9.249e-01    2.158e-01    6.434e-01    1.408e-01    0.000e+00    2.329e+01    5.207e+01
   2.271e+20    5.294e+04    9.624e-01    1.964e-01    6.447e-01    1.588e-01    0.000e+00    2.327e+01    5.203e+01
   2.271e+20    5.399e+04    1.000e+00    1.783e-01    6.435e-01    1.783e-01    0.000e+00    2.325e+01    5.199e+01
